time,value
9.738,8388607
9.74,8388607
9.742,8388607
9.744,8388607
9.746,8388607
9.748,8388607
9.75,8388607
9.752,8388607
9.754,8388607
9.756,8388607
9.758000000000001,8388607
9.76,8388607
9.762,8388607
9.764,8388607
9.766,8388607
9.768,8388607
9.77,8388607
9.772,8388607
9.774000000000001,8388607
9.776,8388607
9.778,8388607
9.78,8388607
9.782,8388607
9.784,8388607
9.786,8388607
9.788,8388607
9.790000000000001,8388607
9.792,8388607
9.794,8388607
9.796,8388607
9.798,8388607
9.8,8388607
9.802,8388607
9.804,8388607
9.806000000000001,8388607
9.808,8388607
9.81,8388607
9.812,8388607
9.814,8388607
9.816,8388607
9.818,8388607
9.82,8388607
9.822000000000001,8388607
9.824,8388607
9.826,8388607
9.828,8388607
9.83,8388607
9.832,8388607
9.834,8388607
9.836,8388607
9.838000000000001,8388607
9.84,8388607
9.842,8388607
9.844,8388607
9.846,8388607
9.848,8388607
9.85,8388607
9.852,8388607
9.854000000000001,8388607
9.856,8388607
9.858,8388607
9.86,8388607
9.862,8388607
9.864,8388607
9.866,8388607
9.868,8388607
9.870000000000001,8388607
9.872,8388607
9.874,8388607
9.876,8388607
9.878,8388607
9.88,8388607
9.882,8388607
9.884,8388607
9.886000000000001,8388607
9.888,8388607
9.89,8388607
9.892,8388607
9.894,8388607
9.896,8388607
9.898,8388607
9.9,8388607
9.902000000000001,8388607
9.904,8388607
9.906,8388607
9.908,8388607
9.91,8388607
9.912,8388607
9.914,8388607
9.916,8388607
9.918000000000001,8388607
9.92,8388607
9.922,8388607
9.924,8388607
9.926,8388607
9.928,8388607
9.93,8388607
9.932,8388607
9.934000000000001,8388607
9.936,8388607
9.938,8388607
9.94,8388607
9.942,8388607
9.944,8388607
9.946,8388607
9.948,8388607
9.950000000000001,8388607
9.952,8388607
9.954,8388607
9.956,8388607
9.958,8388607
9.96,8388607
9.962,8388607
9.964,8388607
9.966000000000001,8388607
9.968,8388607
9.97,8388607
9.972,8388607
9.974,8388607
9.976,8388607
9.978,8388607
9.98,8388607
9.982000000000001,8388607
9.984,8388607
9.986,8388607
9.988,8388607
9.99,8388607
9.992,8388607
9.994,8388607
9.996,8388607
9.998,8388607
10.0,8388607
10.002,8388607
10.004,8388607
10.006,8388607
10.008000000000001,8388607
10.01,8388607
10.012,8388607
10.014,8388607
10.016,8388607
10.018,8388607
10.02,8388607
10.022,8388607
10.024000000000001,8388607
10.026,8388607
10.028,8388607
10.03,8388607
10.032,8388607
10.034,8388607
10.036,8388607
10.038,8388607
10.040000000000001,8388607
10.042,8388607
10.044,8388607
10.046,8388607
10.048,8388607
10.05,8388607
10.052,8388607
10.054,8388607
10.056000000000001,8388607
10.058,8388607
10.06,8388607
10.062,8388607
10.064,8388607
10.066,8388607
10.068,8388607
10.07,8388607
10.072000000000001,8388607
10.074,8388607
10.076,8388607
10.078,8388607
10.08,8388607
10.082,8388607
10.084,8388607
10.086,8388607
10.088000000000001,8388607
10.09,8388607
10.092,8388607
10.094,8388607
10.096,8388607
10.098,8388607
10.1,8388607
10.102,8388607
10.104000000000001,8388607
10.106,8388607
10.108,8388607
10.11,8388607
10.112,8388607
10.114,8388607
10.116,8388607
10.118,8388607
10.120000000000001,8388607
10.122,8388607
10.124,8388607
10.126,8388607
10.128,8388607
10.13,8388607
10.132,8388607
10.134,8388607
10.136000000000001,8388607
10.138,8388607
10.14,8388607
10.142,8388607
10.144,8388607
10.146,8388607
10.148,8388607
10.15,8388607
10.152000000000001,8388607
10.154,8388607
10.156,8388607
10.158,8388607
10.16,8388607
10.162,8388607
10.164,8388607
10.166,8388607
10.168000000000001,8388607
10.17,8388607
10.172,8388607
10.174,8388607
10.176,8388607
10.178,8388607
10.18,8388607
10.182,8388607
10.184000000000001,8388607
10.186,8388607
10.188,8388607
10.19,8388607
10.192,8388607
10.194,8388607
10.196,8388607
10.198,8388607
10.200000000000001,8388607
10.202,8388607
10.204,8388607
10.206,8388607
10.208,8388607
10.21,8388607
10.212,8388607
10.214,8388607
10.216000000000001,8388607
10.218,8388607
10.22,8388607
10.222,8388607
10.224,8388607
10.226,8388607
10.228,8388607
10.23,8388607
10.232000000000001,8388607
10.234,8388607
10.236,8388607
10.238,8388607
10.24,8388607
10.242,8388607
10.244,8388607
10.246,8388607
10.248,8388607
10.25,8388607
10.252,8388607
10.254,8388607
10.256,8388607
10.258000000000001,8388607
10.26,8388607
10.262,8388607
10.264,8388607
10.266,8388607
10.268,8388607
10.27,8388607
10.272,8388607
10.274000000000001,8388607
10.276,8388607
10.278,8388607
10.28,8388607
10.282,8388607
10.284,8388607
10.286,8388607
10.288,8388607
10.290000000000001,8388607
10.292,8388607
10.294,8388607
10.296,8388607
10.298,8388607
10.3,8388607
10.302,8388607
10.304,8388607
10.306000000000001,8388607
10.308,8388607
10.31,8388607
10.312,8388607
10.314,8388607
10.316,8388607
10.318,8388607
10.32,8388607
10.322000000000001,8388607
10.324,8388607
10.326,8388607
10.328,8388607
10.33,8388607
10.332,8388607
10.334,8388607
10.336,8388607
10.338000000000001,8388607
10.34,8388607
10.342,8388607
10.344,8388607
10.346,8388607
10.348,8388607
10.35,8388607
10.352,8388607
10.354000000000001,8388607
10.356,8388607
10.358,8388607
10.36,8388607
10.362,8388607
10.364,8388607
10.366,8388607
10.368,8388607
10.370000000000001,8388607
10.372,8388607
10.374,8388607
10.376,8388607
10.378,8388607
10.38,8388607
10.382,8388607
10.384,8388607
10.386000000000001,8388607
10.388,8388607
10.39,8388607
10.392,8388607
10.394,8388607
10.396,8388607
10.398,8388607
10.4,8388607
10.402000000000001,8388607
10.404,8388607
10.406,8388607
10.408,8388607
10.41,8388607
10.412,8388607
10.414,8388607
10.416,8388607
10.418000000000001,8388607
10.42,8388607
10.422,8388607
10.424,8388607
10.426,8388607
10.428,8388607
10.43,8388607
10.432,8388607
10.434000000000001,8388607
10.436,8388607
10.438,8388607
10.44,8388607
10.442,8388607
10.444,8388607
10.446,8388607
10.448,8388607
10.450000000000001,8388607
10.452,8388607
10.454,8388607
10.456,8388607
10.458,8388607
10.46,8388607
10.462,8388607
10.464,8388607
10.466000000000001,8388607
10.468,8388607
10.47,8388607
10.472,8388607
10.474,8388607
10.476,8388607
10.478,8388607
10.48,8388607
10.482000000000001,8388607
10.484,8388607
10.486,8388607
10.488,8388607
10.49,8388607
10.492,8388607
10.494,8388607
10.496,8388607
10.498,8388607
10.5,8388607
10.502,8388607
10.504,8388607
10.506,8388607
10.508000000000001,8388607
10.51,8388607
10.512,8388607
10.514,8388607
10.516,8388607
10.518,8388607
10.52,8388607
10.522,8388607
10.524000000000001,8388607
10.526,8388607
10.528,8388607
10.53,8388607
10.532,8388607
10.534,8388607
10.536,8388607
10.538,8388607
10.540000000000001,8388607
10.542,8388607
10.544,8388607
10.546,8388607
10.548,8388607
10.55,8388607
10.552,8388607
10.554,8388607
10.556000000000001,8388607
10.558,8388607
10.56,8388607
10.562,8388607
10.564,8388607
10.566,8388607
10.568,8388607
10.57,8388607
10.572000000000001,8388607
10.574,8388607
10.576,8388607
10.578,8388607
10.58,8388607
10.582,8388607
10.584,8388607
10.586,8388607
10.588000000000001,8388607
10.59,8388607
10.592,8388607
10.594,8388607
10.596,8388607
10.598,8388607
10.6,8388607
10.602,8388607
10.604000000000001,8388607
10.606,8388607
10.608,8388607
10.61,8388607
10.612,8388607
10.614,8388607
10.616,8388607
10.618,8388607
10.620000000000001,8388607
10.622,8388607
10.624,8388607
10.626,8388607
10.628,8388607
10.63,8388607
10.632,8388607
10.634,8388607
10.636000000000001,8388607
10.638,8388607
10.64,8388607
10.642,8388607
10.644,8388607
10.646,8388607
10.648,8388607
10.65,8388607
10.652000000000001,8388607
10.654,8388607
10.656,8388607
10.658,8388607
10.66,8388607
10.662,8388607
10.664,8388607
10.666,8388607
10.668000000000001,8388607
10.67,8388607
10.672,8388607
10.674,8388607
10.676,8388607
10.678,8388607
10.68,8388607
10.682,8388607
10.684000000000001,8388607
10.686,8388607
10.688,8388607
10.69,8388607
10.692,8388607
10.694,8388607
10.696,8388607
10.698,8388607
10.700000000000001,8388607
10.702,8388607
10.704,8388607
10.706,8388607
10.708,8388607
10.71,8388607
10.712,8388607
10.714,8388607
10.716000000000001,8388607
10.718,8388607
10.72,8388607
10.722,8388607
10.724,8388607
10.726,8388607
10.728,8388607
10.73,8388607
10.732000000000001,8388607
10.734,8388607
10.736,8388607
10.738,8388607
10.74,8388607
10.742,8388607
10.744,8388607
10.746,8388607
10.748000000000001,8388607
10.75,8388607
10.752,8388607
10.754,8388607
10.756,8388607
10.758000000000001,8388607
10.76,8388607
10.762,8388607
10.764,8388607
10.766,8388607
10.768,8388607
10.77,8388607
10.772,8388607
10.774000000000001,8388607
10.776,8388607
10.778,8388607
10.78,8388607
10.782,8388607
10.784,8388607
10.786,8388607
10.788,8388607
10.790000000000001,8388607
10.792,8388607
10.794,8388607
10.796,8388607
10.798,8388607
10.8,8388607
10.802,8388607
10.804,8388607
10.806000000000001,8388607
10.808,8388607
10.81,8388607
10.812,8388607
10.814,8388607
10.816,8388607
10.818,8388607
10.82,8388607
10.822000000000001,8388607
10.824,8388607
10.826,8388607
10.828,8388607
10.83,8388607
10.832,8388607
10.834,8388607
10.836,8388607
10.838000000000001,8388607
10.84,8388607
10.842,8388607
10.844,8388607
10.846,8388607
10.848,8388607
10.85,8388607
10.852,8388607
10.854000000000001,8388607
10.856,8388607
10.858,8388607
10.86,8388607
10.862,8388607
10.864,8388607
10.866,8388607
10.868,8388607
10.870000000000001,8388607
10.872,8388607
10.874,8388607
10.876,8388607
10.878,8388607
10.88,8388607
10.882,8388607
10.884,8388607
10.886000000000001,8388607
10.888,8388607
10.89,8388607
10.892,8388607
10.894,8388607
10.896,8388607
10.898,8388607
10.9,8388607
10.902000000000001,8388607
10.904,8388607
10.906,8388607
10.908,8388607
10.91,8388607
10.912,8388607
10.914,8388607
10.916,8388607
10.918000000000001,8388607
10.92,8388607
10.922,8388607
10.924,8388607
10.926,8388607
10.928,8388607
10.93,8388607
10.932,8388607
10.934000000000001,8388607
10.936,8388607
10.938,8388607
10.94,8388607
10.942,8388607
10.944,8388607
10.946,8388607
10.948,8388607
10.950000000000001,8388607
10.952,8388607
10.954,8388607
10.956,8388607
10.958,8388607
10.96,8388607
10.962,8388607
10.964,8388607
10.966000000000001,8388607
10.968,8388607
10.97,8388607
10.972,8388607
10.974,8388607
10.976,8388607
10.978,8388607
10.98,8388607
10.982000000000001,8388607
10.984,8388607
10.986,8388607
10.988,8388607
10.99,8388607
10.992,8388607
10.994,8388607
10.996,8388607
10.998000000000001,8388607
11.0,8388607
11.002,8388607
11.004,8388607
11.006,8388607
11.008000000000001,8388607
11.01,8388607
11.012,8388607
11.014,8388607
11.016,8388607
11.018,8388607
11.02,8388607
11.022,8388607
11.024000000000001,8388607
11.026,8388607
11.028,8388607
11.03,8388607
11.032,8388607
11.034,8388607
11.036,8388607
11.038,8388607
11.040000000000001,8388607
11.042,8388607
11.044,8388607
11.046,8388607
11.048,8388607
11.05,8388607
11.052,8388607
11.054,8388607
11.056000000000001,8388607
11.058,8388607
11.06,8388607
11.062,8388607
11.064,8388607
11.066,8388607
11.068,8388607
11.07,8388607
11.072000000000001,8388607
11.074,8388607
11.076,8388607
11.078,8388607
11.08,8388607
11.082,8388607
11.084,8388607
11.086,8388607
11.088000000000001,8388607
11.09,8388607
11.092,8388607
11.094,8388607
11.096,8388607
11.098,8388607
11.1,8388607
11.102,8388607
11.104000000000001,8388607
11.106,8388607
11.108,8388607
11.11,8388607
11.112,8388607
11.114,8388607
11.116,8388607
11.118,8388607
11.120000000000001,8388607
11.122,8388607
11.124,8388607
11.126,8388607
11.128,8388607
11.13,8388607
11.132,8388607
11.134,8388607
11.136000000000001,8388607
11.138,8388607
11.14,8388607
11.142,8388607
11.144,8388607
11.146,8388607
11.148,8388607
11.15,8388607
11.152000000000001,8388607
11.154,8388607
11.156,8388607
11.158,8388607
11.16,8388607
11.162,8388607
11.164,8388607
11.166,8388607
11.168000000000001,8388607
11.17,8388607
11.172,8388607
11.174,8388607
11.176,8388607
11.178,8388607
11.18,8388607
11.182,8388607
11.184000000000001,8388607
11.186,8388607
11.188,8388607
11.19,8388607
11.192,8388607
11.194,8388607
11.196,8388607
11.198,8388607
11.200000000000001,8388607
11.202,8388607
11.204,8388607
11.206,8388607
11.208,8388607
11.21,8388607
11.212,8388607
11.214,8388607
11.216000000000001,8388607
11.218,8388607
11.22,8388607
11.222,8388607
11.224,8388607
11.226,8388607
11.228,8388607
11.23,8388607
11.232000000000001,8388607
11.234,8388607
11.236,8388607
11.238,8388607
11.24,8388607
11.242,8388607
11.244,8388607
11.246,8388607
11.248000000000001,8388607
11.25,8388607
11.252,8388607
11.254,8388607
11.256,8388607
11.258000000000001,8388607
11.26,8388607
11.262,8388607
11.264,8388607
11.266,8388607
11.268,8388607
11.27,8388607
11.272,8388607
11.274000000000001,8388607
11.276,8388607
11.278,8388607
11.28,8388607
11.282,8388607
11.284,8388607
11.286,8388607
11.288,8388607
11.290000000000001,8388607
11.292,8388607
11.294,8388607
11.296,8388607
11.298,8388607
11.3,8388607
11.302,8388607
11.304,8388607
11.306000000000001,8388607
11.308,8388607
11.31,8388607
11.312,8388607
11.314,8388607
11.316,8388607
11.318,8388607
11.32,8388607
11.322000000000001,8388607
11.324,8388607
11.326,8388607
11.328,8388607
11.33,8388607
11.332,8388607
11.334,8388607
11.336,8388607
11.338000000000001,8388607
11.34,8388607
11.342,8388607
11.344,8388607
11.346,8388607
11.348,8388607
11.35,8388607
11.352,8388607
11.354000000000001,8388607
11.356,8388607
11.358,8388607
11.36,8388607
11.362,8388607
11.364,8388607
11.366,8388607
11.368,8388607
11.370000000000001,8388607
11.372,8388607
11.374,8388607
11.376,8388607
11.378,8388607
11.38,8388607
11.382,8388607
11.384,8388607
11.386000000000001,8388607
11.388,8388607
11.39,8388607
11.392,8388607
11.394,8388607
11.396,8388607
11.398,8388607
11.4,8388607
11.402000000000001,8388607
11.404,8388607
11.406,8388607
11.408,8388607
11.41,8388607
11.412,8388607
11.414,8388607
11.416,8388607
11.418000000000001,8388607
11.42,8388607
11.422,8388607
11.424,8388607
11.426,8388607
11.428,8388607
11.43,8388607
11.432,8388607
11.434000000000001,8388607
11.436,8388607
11.438,8388607
11.44,8388607
11.442,8388607
11.444,8388607
11.446,8388607
11.448,8388607
11.450000000000001,8388607
11.452,8388607
11.454,8388607
11.456,8388607
11.458,8388607
11.46,8388607
11.462,8388607
11.464,8388607
11.466000000000001,8388607
11.468,8388607
11.47,8388607
11.472,8388607
11.474,8388607
11.476,8388607
11.478,8388607
11.48,8388607
11.482000000000001,8388607
11.484,8388607
11.486,8388607
11.488,8388607
11.49,8388607
11.492,8388607
11.494,8388607
11.496,8388607
11.498000000000001,8388607
11.5,8388607
11.502,8388607
11.504,8388607
11.506,8388607
11.508000000000001,8388607
11.51,8388607
11.512,8388607
11.514000000000001,8388607
11.516,8388607
11.518,8388607
11.52,8388607
11.522,8388607
11.524000000000001,8388607
11.526,8388607
11.528,8388607
11.53,8388607
11.532,8388607
11.534,8388607
11.536,8388607
11.538,8388607
11.540000000000001,8388607
11.542,8388607
11.544,8388607
11.546,8388607
11.548,8388607
11.55,8388607
11.552,8388607
11.554,8388607
11.556000000000001,8388607
11.558,8388607
11.56,8388607
11.562,8388607
11.564,8388607
11.566,8388607
11.568,8388607
11.57,8388607
11.572000000000001,8388607
11.574,8388607
11.576,8388607
11.578,8388607
11.58,8388607
11.582,8388607
11.584,8388607
11.586,8388607
11.588000000000001,8388607
11.59,8388607
11.592,8388607
11.594,8388607
11.596,8388607
11.598,8388607
11.6,8388607
11.602,8388607
11.604000000000001,8388607
11.606,8388607
11.608,8388607
11.61,8388607
11.612,8388607
11.614,8388607
11.616,8388607
11.618,8388607
11.620000000000001,8388607
11.622,8388607
11.624,8388607
11.626,8388607
11.628,8388607
11.63,8388607
11.632,8388607
11.634,8388607
11.636000000000001,8388607
11.638,8388607
11.64,8388607
11.642,8388607
11.644,8388607
11.646,8388607
11.648,8388607
11.65,8388607
11.652000000000001,8388607
11.654,8388607
11.656,8388607
11.658,8388607
11.66,8388607
11.662,8388607
11.664,8388607
11.666,8388607
11.668000000000001,8388607
11.67,8388607
11.672,8388607
11.674,8388607
11.676,8388607
11.678,8388607
11.68,8388607
11.682,8388607
11.684000000000001,8388607
11.686,8388607
11.688,8388607
11.69,8388607
11.692,8388607
11.694,8388607
11.696,8388607
11.698,8388607
11.700000000000001,8388607
11.702,8388607
11.704,8388607
11.706,8388607
11.708,8388607
11.71,8388607
11.712,8388607
11.714,8388607
11.716000000000001,8388607
11.718,8388607
11.72,8388607
11.722,8388607
11.724,8388607
11.726,8388607
11.728,8388607
11.73,8388607
11.732000000000001,8388607
11.734,8388607
11.736,8388607
11.738,8388607
11.74,8388607
11.742,8388607
11.744,8388607
11.746,8388607
11.748000000000001,8388607
11.75,8388607
11.752,8388607
11.754,8388607
11.756,8388607
11.758000000000001,8388607
11.76,8388607
11.762,8388607
11.764000000000001,8388607
11.766,8388607
11.768,8388607
11.77,8388607
11.772,8388607
11.774000000000001,8388607
11.776,8388607
11.778,8388607
11.78,8388607
11.782,8388607
11.784,8388607
11.786,8388607
11.788,8388607
11.790000000000001,8388607
11.792,8388607
11.794,8388607
11.796,8388607
11.798,8388607
11.8,8388607
11.802,8388607
11.804,8388607
11.806000000000001,8388607
11.808,8388607
11.81,8388607
11.812,8388607
11.814,8388607
11.816,8388607
11.818,8388607
11.82,8388607
11.822000000000001,8388607
11.824,8388607
11.826,8388607
11.828,8388607
11.83,8388607
11.832,8388607
11.834,8388607
11.836,8388607
11.838000000000001,8388607
11.84,8388607
11.842,8388607
11.844,8388607
11.846,8388607
11.848,8388607
11.85,8388607
11.852,8388607
11.854000000000001,8388607
11.856,8388607
11.858,8388607
11.86,8388607
11.862,8388607
11.864,8388607
11.866,8388607
11.868,8388607
11.870000000000001,8388607
11.872,8388607
11.874,8388607
11.876,8388607
11.878,8388607
11.88,8388607
11.882,8388607
11.884,8388607
11.886000000000001,8388607
11.888,8388607
11.89,8388607
11.892,8388607
11.894,8388607
11.896,8388607
11.898,8388607
11.9,8388607
11.902000000000001,8388607
11.904,8388607
11.906,8388607
11.908,8388607
11.91,8388607
11.912,8388607
11.914,8388607
11.916,8388607
11.918000000000001,8388607
11.92,8388607
11.922,8388607
11.924,8388607
11.926,8388607
11.928,8388607
11.93,8388607
11.932,8388607
11.934000000000001,8388607
11.936,8388607
11.938,8388607
11.94,8388607
11.942,8388607
11.944,8388607
11.946,8388607
11.948,8388607
11.950000000000001,8388607
11.952,8388607
11.954,8388607
11.956,8388607
11.958,8388607
11.96,8388607
11.962,8388607
11.964,8388607
11.966000000000001,8388607
11.968,8388607
11.97,8388607
11.972,8388607
11.974,8388607
11.976,8388607
11.978,8388607
11.98,8388607
11.982000000000001,8388607
11.984,8388607
11.986,8388607
11.988,8388607
11.99,8388607
11.992,8388607
11.994,8388607
11.996,8388607
11.998000000000001,8388607
12.0,8388607
12.002,8388607
12.004,8388607
12.006,8388607
12.008000000000001,8388607
12.01,8388607
12.012,8388607
12.014000000000001,8388607
12.016,8388607
12.018,8388607
12.02,8388607
12.022,8388607
12.024000000000001,8388607
12.026,8388607
12.028,8388607
12.030000000000001,8388607
12.032,8388607
12.034,8388607
12.036,8388607
12.038,8388607
12.040000000000001,8388607
12.042,8388607
12.044,8388607
12.046,8388607
12.048,8388607
12.05,8388607
12.052,8388607
12.054,8388607
12.056000000000001,8388607
12.058,8388607
12.06,8388607
12.062,8388607
12.064,8388607
12.066,8388607
12.068,8388607
12.07,8388607
12.072000000000001,8388607
12.074,8388607
12.076,8388607
12.078,8388607
12.08,8388607
12.082,8388607
12.084,8388607
12.086,8388607
12.088000000000001,8388607
12.09,8388607
12.092,8388607
12.094,8388607
12.096,8388607
12.098,8388607
12.1,8388607
12.102,8388607
12.104000000000001,8388607
12.106,8388607
12.108,8388607
12.11,8388607
12.112,8388607
12.114,8388607
12.116,8388607
12.118,8388607
12.120000000000001,8388607
12.122,8388607
12.124,8388607
12.126,8388607
12.128,8388607
12.13,8388607
12.132,8388607
12.134,8388607
12.136000000000001,8388607
12.138,8388607
12.14,8388607
12.142,8388607
12.144,8388607
12.146,8388607
12.148,8388607
12.15,8388607
12.152000000000001,8388607
12.154,8388607
12.156,8388607
12.158,8388607
12.16,8388607
12.162,8388607
12.164,8388607
12.166,8388607
12.168000000000001,8388607
12.17,8388607
12.172,8388607
12.174,8388607
12.176,8388607
12.178,8388607
12.18,8388607
12.182,8388607
12.184000000000001,8388607
12.186,8388607
12.188,8388607
12.19,8388607
12.192,8388607
12.194,8388607
12.196,8388607
12.198,8388607
12.200000000000001,8388607
12.202,8388607
12.204,8388607
12.206,8388607
12.208,8388607
12.21,8388607
12.212,8388607
12.214,8388607
12.216000000000001,8388607
12.218,8388607
12.22,8388607
12.222,8388607
12.224,8388607
12.226,8388607
12.228,8388607
12.23,8388607
12.232000000000001,8388607
12.234,8388607
12.236,8388607
12.238,8388607
12.24,8388607
12.242,8388607
12.244,8388607
12.246,8388607
12.248000000000001,8388607
12.25,8388607
12.252,8388607
12.254,8388607
12.256,8388607
12.258000000000001,8388607
12.26,8388607
12.262,8388607
12.264000000000001,8388607
12.266,8388607
12.268,8388607
12.27,8388607
12.272,8388607
12.274000000000001,8388607
12.276,8388607
12.278,8388607
12.280000000000001,8388607
12.282,8388607
12.284,8388607
12.286,8388607
12.288,8388607
12.290000000000001,8388607
12.292,8388607
12.294,8388607
12.296,8388607
12.298,8388607
12.3,8388607
12.302,8388607
12.304,8388607
12.306000000000001,8388607
12.308,8388607
12.31,8388607
12.312,8388607
12.314,8388607
12.316,8388607
12.318,8388607
12.32,8388607
12.322000000000001,8388607
12.324,8388607
12.326,8388607
12.328,8388607
12.33,8388607
12.332,8388607
12.334,8388607
12.336,8388607
12.338000000000001,8388607
12.34,8388607
12.342,8388607
12.344,8388607
12.346,8388607
12.348,8388607
12.35,8388607
12.352,8388607
12.354000000000001,8388607
12.356,8388607
12.358,8388607
12.36,8388607
12.362,8388607
12.364,8388607
12.366,8388607
12.368,8388607
12.370000000000001,8388607
12.372,8388607
12.374,8388607
12.376,8388607
12.378,8388607
12.38,8388607
12.382,8388607
12.384,8388607
12.386000000000001,8388607
12.388,8388607
12.39,8388607
12.392,8388607
12.394,8388607
12.396,8388607
12.398,8388607
12.4,8388607
12.402000000000001,8388607
12.404,8388607
12.406,8388607
12.408,8388607
12.41,8388607
12.412,8388607
12.414,8388607
12.416,8388607
12.418000000000001,8388607
12.42,8388607
12.422,8388607
12.424,8388607
12.426,8388607
12.428,8388607
12.43,8388607
12.432,8388607
12.434000000000001,8388607
12.436,8388607
12.438,8388607
12.44,8388607
12.442,8388607
12.444,8388607
12.446,8388607
12.448,8388607
12.450000000000001,8388607
12.452,8388607
12.454,8388607
12.456,8388607
12.458,8388607
12.46,8388607
12.462,8388607
12.464,8388607
12.466000000000001,8388607
12.468,8388607
12.47,8388607
12.472,8388607
12.474,8388607
12.476,8388607
12.478,8388607
12.48,8388607
12.482000000000001,8388607
12.484,8388607
12.486,8388607
12.488,8388607
12.49,8388607
12.492,8388607
12.494,8388607
12.496,8388607
12.498000000000001,8388607
12.5,8388607
12.502,8388607
12.504,8388607
12.506,8388607
12.508000000000001,8388607
12.51,8388607
12.512,8388607
12.514000000000001,8388607
12.516,8388607
12.518,8388607
12.52,8388607
12.522,8388607
12.524000000000001,8388607
12.526,8388607
12.528,8388607
12.530000000000001,8388607
12.532,8388607
12.534,8388607
12.536,8388607
12.538,8388607
12.540000000000001,8388607
12.542,8388607
12.544,8388607
12.546,8388607
12.548,8388607
12.55,8388607
12.552,8388607
12.554,8388607
12.556000000000001,8388607
12.558,8388607
12.56,8388607
12.562,8388607
12.564,8388607
12.566,8388607
12.568,8388607
12.57,8388607
12.572000000000001,8388607
12.574,8388607
12.576,8388607
12.578,8388607
12.58,8388607
12.582,8388607
12.584,8388607
12.586,8388607
12.588000000000001,8388607
12.59,8388607
12.592,8388607
12.594,8388607
12.596,8388607
12.598,8388607
12.6,8388607
12.602,8388607
12.604000000000001,8388607
12.606,8388607
12.608,8388607
12.61,8388607
12.612,8388607
12.614,8388607
12.616,8388607
12.618,8388607
12.620000000000001,8388607
12.622,8388607
12.624,8388607
12.626,8388607
12.628,8388607
12.63,8388607
12.632,8388607
12.634,8388607
12.636000000000001,8388607
12.638,8388607
12.64,8388607
12.642,8388607
12.644,8388607
12.646,8388607
12.648,8388607
12.65,8388607
12.652000000000001,8388607
12.654,8388607
12.656,8388607
12.658,8388607
12.66,8388607
12.662,8388607
12.664,8388607
12.666,8388607
12.668000000000001,8388607
12.67,8388607
12.672,8388607
12.674,8388607
12.676,8388607
12.678,8388607
12.68,8388607
12.682,8388607
12.684000000000001,8388607
12.686,8388607
12.688,8388607
12.69,8388607
12.692,8388607
12.694,8388607
12.696,8388607
12.698,8388607
12.700000000000001,8388607
12.702,8388607
12.704,8388607
12.706,8388607
12.708,8388607
12.71,8388607
12.712,8388607
12.714,8388607
12.716000000000001,8388607
12.718,8388607
12.72,8388607
12.722,8388607
12.724,8388607
12.726,8388607
12.728,8388607
12.73,8388607
12.732000000000001,8388607
12.734,8388607
12.736,8388607
12.738,8388607
12.74,8388607
12.742,8388607
12.744,8388607
12.746,8388607
12.748000000000001,8388607
12.75,8388607
12.752,8388607
12.754,8388607
12.756,8388607
12.758000000000001,8388607
12.76,8388607
12.762,8388607
12.764000000000001,8388607
12.766,8388607
12.768,8388607
12.77,8388607
12.772,8388607
12.774000000000001,8388607
12.776,8388607
12.778,8388607
12.780000000000001,8388607
12.782,8388607
12.784,8388607
12.786,8388607
12.788,8388607
12.790000000000001,8388607
12.792,8388607
12.794,8388607
12.796000000000001,8388607
12.798,8388607
12.8,8388607
12.802,8388607
12.804,8388607
12.806000000000001,8388607
12.808,8388607
12.81,8388607
12.812,8388607
12.814,8388607
12.816,8388607
12.818,8388607
12.82,8388607
12.822000000000001,8388607
12.824,8388607
12.826,8388607
12.828,8388607
12.83,8388607
12.832,8388607
12.834,8388607
12.836,8388607
12.838000000000001,8388607
12.84,8388607
12.842,8388607
12.844,8388607
12.846,8388607
12.848,8388607
12.85,8388607
12.852,8388607
12.854000000000001,8388607
12.856,8388607
12.858,8388607
12.86,8388607
12.862,8388607
12.864,8388607
12.866,8388607
12.868,8388607
12.870000000000001,8388607
12.872,8388607
12.874,8388607
12.876,8388607
12.878,8388607
12.88,8388607
12.882,8388607
12.884,8388607
12.886000000000001,8388607
12.888,8388607
12.89,8388607
12.892,8388607
12.894,8388607
12.896,8388607
12.898,8388607
12.9,8388607
12.902000000000001,8388607
12.904,8388607
12.906,8388607
12.908,8388607
12.91,8388607
12.912,8388607
12.914,8388607
12.916,8388607
12.918000000000001,8388607
12.92,8388607
12.922,8388607
12.924,8388607
12.926,8388607
12.928,8388607
12.93,8388607
12.932,8388607
12.934000000000001,8388607
12.936,8388607
12.938,8388607
12.94,8388607
12.942,8388607
12.944,8388607
12.946,8388607
12.948,8388607
12.950000000000001,8388607
12.952,8388607
12.954,8388607
12.956,8388607
12.958,8388607
12.96,8388607
12.962,8388607
12.964,8388607
12.966000000000001,8388607
12.968,8388607
12.97,8388607
12.972,8388607
12.974,8388607
12.976,8388607
12.978,8388607
12.98,8388607
12.982000000000001,8388607
12.984,8388607
12.986,8388607
12.988,8388607
12.99,8388607
12.992,8388607
12.994,8388607
12.996,8388607
12.998000000000001,8388607
13.0,8388607
13.002,8388607
13.004,8388607
13.006,8388607
13.008000000000001,8388607
13.01,8388607
13.012,8388607
13.014000000000001,8388607
13.016,8388607
